"","id","disc_number","duration_ms.x","explicit","href","is_local","is_playable","name","popularity","preview_url","track_number","type.x","uri.x","album.album_type","album.href","album.id","album.name","album.release_date","album.release_date_precision","album.total_tracks","album.type","album.uri","album.external_urls.spotify","external_ids.isrc","external_urls.spotify","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type.y","uri.y","track_href","analysis_url","duration_ms.y","time_signature","genre2","albumpop"
"1","027269uzraETHuoG6aMs6a",1,228440,FALSE,"https://api.spotify.com/v1/tracks/027269uzraETHuoG6aMs6a",FALSE,TRUE,"Waves",65,NA,13,"track","spotify:track:027269uzraETHuoG6aMs6a","album","https://api.spotify.com/v1/albums/1Trg5OuUpkNFLF21HdbOg6","1Trg5OuUpkNFLF21HdbOg6","Born Here Live Here Die Here (Deluxe Edition)","2021-04-09","day",16,"album","spotify:album:1Trg5OuUpkNFLF21HdbOg6","https://open.spotify.com/album/1Trg5OuUpkNFLF21HdbOg6","USUG12100296","https://open.spotify.com/track/027269uzraETHuoG6aMs6a","country",0.494,0.771,1,-4.309,1,0.0626,0.0649,0,0.11,0.371,136.053,"audio_features","spotify:track:027269uzraETHuoG6aMs6a","https://api.spotify.com/v1/tracks/027269uzraETHuoG6aMs6a","https://api.spotify.com/v1/audio-analysis/027269uzraETHuoG6aMs6a",228440,4,"country",68
"2","02eD9ymfJOJOhM97HYp5R9",1,236626,FALSE,"https://api.spotify.com/v1/tracks/02eD9ymfJOJOhM97HYp5R9",FALSE,TRUE,"The House That Built Me",65,"https://p.scdn.co/mp3-preview/4b4c0f2e420af16e3f4c3bca680cb7ad23149c03?cid=2c522ebeb84f4aa189ec93288a41d97f",10,"track","spotify:track:02eD9ymfJOJOhM97HYp5R9","album","https://api.spotify.com/v1/albums/3uczBfJFFSNjSiF8ScC1pA","3uczBfJFFSNjSiF8ScC1pA","Revolution","2009-09-24","day",15,"album","spotify:album:3uczBfJFFSNjSiF8ScC1pA","https://open.spotify.com/album/3uczBfJFFSNjSiF8ScC1pA","USG4X0900074","https://open.spotify.com/track/02eD9ymfJOJOhM97HYp5R9","country",0.525,0.3,5,-8.005,1,0.0286,0.578,8.3e-06,0.116,0.206,80.993,"audio_features","spotify:track:02eD9ymfJOJOhM97HYp5R9","https://api.spotify.com/v1/tracks/02eD9ymfJOJOhM97HYp5R9","https://api.spotify.com/v1/audio-analysis/02eD9ymfJOJOhM97HYp5R9",236627,4,"country",67
"3","03fT3OHB9KyMtGMt2zwqCT",1,226866,FALSE,"https://api.spotify.com/v1/tracks/03fT3OHB9KyMtGMt2zwqCT",FALSE,TRUE,"Play It Again",72,NA,9,"track","spotify:track:03fT3OHB9KyMtGMt2zwqCT","album","https://api.spotify.com/v1/albums/5M8gr5RV2eR6UkztC69ogB","5M8gr5RV2eR6UkztC69ogB","Crash My Party","2013-01-01","day",13,"album","spotify:album:5M8gr5RV2eR6UkztC69ogB","https://open.spotify.com/album/5M8gr5RV2eR6UkztC69ogB","USUM71307712","https://open.spotify.com/track/03fT3OHB9KyMtGMt2zwqCT","country",0.506,0.886,11,-3.225,1,0.0655,0.0916,0,0.0734,0.595,143.935,"audio_features","spotify:track:03fT3OHB9KyMtGMt2zwqCT","https://api.spotify.com/v1/tracks/03fT3OHB9KyMtGMt2zwqCT","https://api.spotify.com/v1/audio-analysis/03fT3OHB9KyMtGMt2zwqCT",226867,4,"country",76
"4","06gD2ZtK3Dzc1BYqWExQJJ",1,180906,FALSE,"https://api.spotify.com/v1/tracks/06gD2ZtK3Dzc1BYqWExQJJ",FALSE,TRUE,"Broken Halos",70,NA,1,"track","spotify:track:06gD2ZtK3Dzc1BYqWExQJJ","album","https://api.spotify.com/v1/albums/5L0e8X6Mf9lfjs2miK2WUB","5L0e8X6Mf9lfjs2miK2WUB","From A Room: Volume 1","2017-05-05","day",9,"album","spotify:album:5L0e8X6Mf9lfjs2miK2WUB","https://open.spotify.com/album/5L0e8X6Mf9lfjs2miK2WUB","USUM71701961","https://open.spotify.com/track/06gD2ZtK3Dzc1BYqWExQJJ","country",0.613,0.564,8,-7.085,1,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,"audio_features","spotify:track:06gD2ZtK3Dzc1BYqWExQJJ","https://api.spotify.com/v1/tracks/06gD2ZtK3Dzc1BYqWExQJJ","https://api.spotify.com/v1/audio-analysis/06gD2ZtK3Dzc1BYqWExQJJ",180907,4,"country",73
"5","0B0y2FImat9j9MJTNRZWfW",1,247826,FALSE,"https://api.spotify.com/v1/tracks/0B0y2FImat9j9MJTNRZWfW",FALSE,TRUE,"Automatic",62,"https://p.scdn.co/mp3-preview/f5c88863e93c58b626b2aec4769553c6572c4d40?cid=2c522ebeb84f4aa189ec93288a41d97f",6,"track","spotify:track:0B0y2FImat9j9MJTNRZWfW","album","https://api.spotify.com/v1/albums/4ZnIw6llQFlXcFgjMNtrTw","4ZnIw6llQFlXcFgjMNtrTw","Platinum","2014-06-02","day",16,"album","spotify:album:4ZnIw6llQFlXcFgjMNtrTw","https://open.spotify.com/album/4ZnIw6llQFlXcFgjMNtrTw","USRN11300239","https://open.spotify.com/track/0B0y2FImat9j9MJTNRZWfW","country",0.591,0.703,10,-6.211,1,0.0256,0.0435,2.34e-06,0.145,0.402,95.993,"audio_features","spotify:track:0B0y2FImat9j9MJTNRZWfW","https://api.spotify.com/v1/tracks/0B0y2FImat9j9MJTNRZWfW","https://api.spotify.com/v1/audio-analysis/0B0y2FImat9j9MJTNRZWfW",247827,4,"country",69
"6","0B8QzDH7YWih85V5SEMnyJ",1,198944,TRUE,"https://api.spotify.com/v1/tracks/0B8QzDH7YWih85V5SEMnyJ",FALSE,TRUE,"Money Longer",73,"https://p.scdn.co/mp3-preview/319183cfc0c6b7e032f0bdbc58a93c023b45bb02?cid=2c522ebeb84f4aa189ec93288a41d97f",3,"track","spotify:track:0B8QzDH7YWih85V5SEMnyJ","album","https://api.spotify.com/v1/albums/7mgdTKTCdfnLoa1HXHvLYM","7mgdTKTCdfnLoa1HXHvLYM","Lil Uzi Vert vs. The World","2016-05-27","day",9,"album","spotify:album:7mgdTKTCdfnLoa1HXHvLYM","https://open.spotify.com/album/7mgdTKTCdfnLoa1HXHvLYM","USAT21600660","https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ","rap",0.795,0.568,5,-7.817,0,0.142,0.0541,0,0.108,0.478,136.173,"audio_features","spotify:track:0B8QzDH7YWih85V5SEMnyJ","https://api.spotify.com/v1/tracks/0B8QzDH7YWih85V5SEMnyJ","https://api.spotify.com/v1/audio-analysis/0B8QzDH7YWih85V5SEMnyJ",198944,4,"rap",77
"7","0BCy325UZyR9z0t0uxwn2N",1,194186,FALSE,"https://api.spotify.com/v1/tracks/0BCy325UZyR9z0t0uxwn2N",FALSE,TRUE,"H.O.L.Y.",68,NA,4,"track","spotify:track:0BCy325UZyR9z0t0uxwn2N","album","https://api.spotify.com/v1/albums/09KOjaflTBRE28GVvXqkYC","09KOjaflTBRE28GVvXqkYC","Dig Your Roots","2016-08-26","day",15,"album","spotify:album:09KOjaflTBRE28GVvXqkYC","https://open.spotify.com/album/09KOjaflTBRE28GVvXqkYC","QM3E21602008","https://open.spotify.com/track/0BCy325UZyR9z0t0uxwn2N","country",0.523,0.666,7,-4.081,0,0.0327,0.401,0,0.0728,0.564,78.077,"audio_features","spotify:track:0BCy325UZyR9z0t0uxwn2N","https://api.spotify.com/v1/tracks/0BCy325UZyR9z0t0uxwn2N","https://api.spotify.com/v1/audio-analysis/0BCy325UZyR9z0t0uxwn2N",194187,4,"country",73
"8","0dbzWSYpMcRtwjI1S7Pkql",1,278613,FALSE,"https://api.spotify.com/v1/tracks/0dbzWSYpMcRtwjI1S7Pkql",FALSE,TRUE,"Huntin', Fishin' And Lovin' Every Day",64,NA,12,"track","spotify:track:0dbzWSYpMcRtwjI1S7Pkql","album","https://api.spotify.com/v1/albums/0WtCqmpVN7rRGfDMSWSXBA","0WtCqmpVN7rRGfDMSWSXBA","Kill The Lights (Deluxe)","2015-08-07","day",16,"album","spotify:album:0WtCqmpVN7rRGfDMSWSXBA","https://open.spotify.com/album/0WtCqmpVN7rRGfDMSWSXBA","USUM71508382","https://open.spotify.com/track/0dbzWSYpMcRtwjI1S7Pkql","country",0.543,0.81,0,-4.275,1,0.0368,0.14,1.23e-05,0.145,0.395,76.978,"audio_features","spotify:track:0dbzWSYpMcRtwjI1S7Pkql","https://api.spotify.com/v1/tracks/0dbzWSYpMcRtwjI1S7Pkql","https://api.spotify.com/v1/audio-analysis/0dbzWSYpMcRtwjI1S7Pkql",278613,4,"country",71
"9","0i5el041vd6nxrGEU8QRxy",1,208960,FALSE,"https://api.spotify.com/v1/tracks/0i5el041vd6nxrGEU8QRxy",FALSE,TRUE,"Cruise",70,NA,1,"track","spotify:track:0i5el041vd6nxrGEU8QRxy","album","https://api.spotify.com/v1/albums/5MH765pytbQasmDxXArTah","5MH765pytbQasmDxXArTah","Here's To The Good Times","2012-01-01","day",11,"album","spotify:album:5MH765pytbQasmDxXArTah","https://open.spotify.com/album/5MH765pytbQasmDxXArTah","USUM71207991","https://open.spotify.com/track/0i5el041vd6nxrGEU8QRxy","country",0.457,0.948,10,-3.364,1,0.0354,0.0191,0,0.0536,0.878,148,"audio_features","spotify:track:0i5el041vd6nxrGEU8QRxy","https://api.spotify.com/v1/tracks/0i5el041vd6nxrGEU8QRxy","https://api.spotify.com/v1/audio-analysis/0i5el041vd6nxrGEU8QRxy",208960,4,"country",73
"10","0Is8zshpnWUiFQJIYAMrQN",1,197226,FALSE,"https://api.spotify.com/v1/tracks/0Is8zshpnWUiFQJIYAMrQN",FALSE,TRUE,"Crooked Teeth",64,"https://p.scdn.co/mp3-preview/3a87222879e4f4c467fcd617a51b541fc0eab851?cid=2c522ebeb84f4aa189ec93288a41d97f",2,"track","spotify:track:0Is8zshpnWUiFQJIYAMrQN","single","https://api.spotify.com/v1/albums/70KAbDjO08A8nfTLShbraZ","70KAbDjO08A8nfTLShbraZ","Quiet, Heavy Dreams","2020-11-27","day",6,"album","spotify:album:70KAbDjO08A8nfTLShbraZ","https://open.spotify.com/album/70KAbDjO08A8nfTLShbraZ","USWB12004710","https://open.spotify.com/track/0Is8zshpnWUiFQJIYAMrQN","country",0.77,0.403,0,-6.039,0,0.0445,0.548,0,0.106,0.658,99.428,"audio_features","spotify:track:0Is8zshpnWUiFQJIYAMrQN","https://api.spotify.com/v1/tracks/0Is8zshpnWUiFQJIYAMrQN","https://api.spotify.com/v1/audio-analysis/0Is8zshpnWUiFQJIYAMrQN",197227,4,"country",NA
"11","0j2T0R9dR9qdJYsB7ciXhf",1,311866,TRUE,"https://api.spotify.com/v1/tracks/0j2T0R9dR9qdJYsB7ciXhf",FALSE,TRUE,"Stronger",80,NA,3,"track","spotify:track:0j2T0R9dR9qdJYsB7ciXhf","album","https://api.spotify.com/v1/albums/4SZko61aMnmgvNhfhgTuD3","4SZko61aMnmgvNhfhgTuD3","Graduation","2007-09-11","day",14,"album","spotify:album:4SZko61aMnmgvNhfhgTuD3","https://open.spotify.com/album/4SZko61aMnmgvNhfhgTuD3","USUM70741299","https://open.spotify.com/track/0j2T0R9dR9qdJYsB7ciXhf","rap",0.617,0.717,10,-7.858,0,0.153,0.00564,0,0.408,0.49,103.992,"audio_features","spotify:track:0j2T0R9dR9qdJYsB7ciXhf","https://api.spotify.com/v1/tracks/0j2T0R9dR9qdJYsB7ciXhf","https://api.spotify.com/v1/audio-analysis/0j2T0R9dR9qdJYsB7ciXhf",311867,4,"rap",89
"12","0JbSghVDghtFEurrSO8JrC",1,225560,FALSE,"https://api.spotify.com/v1/tracks/0JbSghVDghtFEurrSO8JrC",FALSE,TRUE,"Country Girl (Shake It For Me)",69,NA,1,"track","spotify:track:0JbSghVDghtFEurrSO8JrC","album","https://api.spotify.com/v1/albums/5IyIjKnGkQbYGVpWenblSe","5IyIjKnGkQbYGVpWenblSe","Tailgates & Tanlines","2011-01-01","day",13,"album","spotify:album:5IyIjKnGkQbYGVpWenblSe","https://open.spotify.com/album/5IyIjKnGkQbYGVpWenblSe","USCN11100078","https://open.spotify.com/track/0JbSghVDghtFEurrSO8JrC","country",0.645,0.904,2,-4.532,1,0.0462,0.0293,0,0.0834,0.671,105.97,"audio_features","spotify:track:0JbSghVDghtFEurrSO8JrC","https://api.spotify.com/v1/tracks/0JbSghVDghtFEurrSO8JrC","https://api.spotify.com/v1/audio-analysis/0JbSghVDghtFEurrSO8JrC",225560,4,"country",72
"13","0k1WUmIRnG3xU6fvvDVfRG",1,257604,TRUE,"https://api.spotify.com/v1/tracks/0k1WUmIRnG3xU6fvvDVfRG",FALSE,TRUE,"Way 2 Sexy (with Future & Young Thug)",81,NA,7,"track","spotify:track:0k1WUmIRnG3xU6fvvDVfRG","album","https://api.spotify.com/v1/albums/3SpBlxme9WbeQdI9kx7KAV","3SpBlxme9WbeQdI9kx7KAV","Certified Lover Boy","2021-09-03","day",21,"album","spotify:album:3SpBlxme9WbeQdI9kx7KAV","https://open.spotify.com/album/3SpBlxme9WbeQdI9kx7KAV","USUG12104403","https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG","rap",0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,"audio_features","spotify:track:0k1WUmIRnG3xU6fvvDVfRG","https://api.spotify.com/v1/tracks/0k1WUmIRnG3xU6fvvDVfRG","https://api.spotify.com/v1/audio-analysis/0k1WUmIRnG3xU6fvvDVfRG",257605,4,"rap",94
"14","0k7wmahjkn389wAZdz19Cv",1,213520,TRUE,"https://api.spotify.com/v1/tracks/0k7wmahjkn389wAZdz19Cv",FALSE,TRUE,"Drankin N Smokin",74,"https://p.scdn.co/mp3-preview/748fc6f2233e9a53536dfffa8c0b86cab35508e0?cid=2c522ebeb84f4aa189ec93288a41d97f",5,"track","spotify:track:0k7wmahjkn389wAZdz19Cv","album","https://api.spotify.com/v1/albums/48xpWR8K6CGpy3ETAym3pt","48xpWR8K6CGpy3ETAym3pt","Pluto x Baby Pluto","2020-11-13","day",16,"album","spotify:album:48xpWR8K6CGpy3ETAym3pt","https://open.spotify.com/album/48xpWR8K6CGpy3ETAym3pt","USAT22007323","https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv","rap",0.752,0.658,0,-6.297,1,0.342,0.0421,0,0.0927,0.387,151.951,"audio_features","spotify:track:0k7wmahjkn389wAZdz19Cv","https://api.spotify.com/v1/tracks/0k7wmahjkn389wAZdz19Cv","https://api.spotify.com/v1/audio-analysis/0k7wmahjkn389wAZdz19Cv",213520,4,"rap",75
"15","0kPeZAyIhIfeZNrtfjJGDB",1,209760,FALSE,"https://api.spotify.com/v1/tracks/0kPeZAyIhIfeZNrtfjJGDB",FALSE,TRUE,"Bluebird",69,"https://p.scdn.co/mp3-preview/05501958aa1af408d0bf2ca24915609428fa848c?cid=2c522ebeb84f4aa189ec93288a41d97f",8,"track","spotify:track:0kPeZAyIhIfeZNrtfjJGDB","album","https://api.spotify.com/v1/albums/5Or2XM0Gjy6Y8qlaERqsSn","5Or2XM0Gjy6Y8qlaERqsSn","Wildcard","2019-11-01","day",14,"album","spotify:album:5Or2XM0Gjy6Y8qlaERqsSn","https://open.spotify.com/album/5Or2XM0Gjy6Y8qlaERqsSn","US6XF1800265","https://open.spotify.com/track/0kPeZAyIhIfeZNrtfjJGDB","country",0.661,0.633,7,-5.986,1,0.0348,0.038,2.75e-06,0.124,0.613,81.984,"audio_features","spotify:track:0kPeZAyIhIfeZNrtfjJGDB","https://api.spotify.com/v1/tracks/0kPeZAyIhIfeZNrtfjJGDB","https://api.spotify.com/v1/audio-analysis/0kPeZAyIhIfeZNrtfjJGDB",209760,4,"country",72
"16","0lEjxUUlKqjqXrVlIHFduD",1,193346,TRUE,"https://api.spotify.com/v1/tracks/0lEjxUUlKqjqXrVlIHFduD",FALSE,TRUE,"P power (feat. Drake)",78,"https://p.scdn.co/mp3-preview/0c6f1a8eb8820ee5ba8adf4eadee983d6ffd58ff?cid=2c522ebeb84f4aa189ec93288a41d97f",6,"track","spotify:track:0lEjxUUlKqjqXrVlIHFduD","album","https://api.spotify.com/v1/albums/02uWB8Kekadkl3yGBoOOcx","02uWB8Kekadkl3yGBoOOcx","DS4EVER","2022-01-13","day",20,"album","spotify:album:02uWB8Kekadkl3yGBoOOcx","https://open.spotify.com/album/02uWB8Kekadkl3yGBoOOcx","QMCE32200042","https://open.spotify.com/track/0lEjxUUlKqjqXrVlIHFduD","rap",0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251,"audio_features","spotify:track:0lEjxUUlKqjqXrVlIHFduD","https://api.spotify.com/v1/tracks/0lEjxUUlKqjqXrVlIHFduD","https://api.spotify.com/v1/audio-analysis/0lEjxUUlKqjqXrVlIHFduD",193347,4,"rap",88
"17","0mKnuxVkPi5h0kuvZl44VM",1,293706,FALSE,"https://api.spotify.com/v1/tracks/0mKnuxVkPi5h0kuvZl44VM",FALSE,TRUE,"Cover Me Up",75,NA,13,"track","spotify:track:0mKnuxVkPi5h0kuvZl44VM","album","https://api.spotify.com/v1/albums/6JlCkqkqobGirPsaleJpFr","6JlCkqkqobGirPsaleJpFr","Dangerous: The Double Album","2021-01-08","day",30,"album","spotify:album:6JlCkqkqobGirPsaleJpFr","https://open.spotify.com/album/6JlCkqkqobGirPsaleJpFr","QZ22S1800057","https://open.spotify.com/track/0mKnuxVkPi5h0kuvZl44VM","country",0.549,0.44,7,-8.192,1,0.0264,0.232,7.37e-06,0.107,0.214,128.01,"audio_features","spotify:track:0mKnuxVkPi5h0kuvZl44VM","https://api.spotify.com/v1/tracks/0mKnuxVkPi5h0kuvZl44VM","https://api.spotify.com/v1/audio-analysis/0mKnuxVkPi5h0kuvZl44VM",293707,3,"country",90
"18","0N3W5peJUQtI4eyR6GJT5O",1,234693,TRUE,"https://api.spotify.com/v1/tracks/0N3W5peJUQtI4eyR6GJT5O",FALSE,TRUE,"King Kunta",73,NA,3,"track","spotify:track:0N3W5peJUQtI4eyR6GJT5O","album","https://api.spotify.com/v1/albums/7ycBtnsMtyVbbwTfJwRjSP","7ycBtnsMtyVbbwTfJwRjSP","To Pimp A Butterfly","2015-03-16","day",16,"album","spotify:album:7ycBtnsMtyVbbwTfJwRjSP","https://open.spotify.com/album/7ycBtnsMtyVbbwTfJwRjSP","USUM71502494","https://open.spotify.com/track/0N3W5peJUQtI4eyR6GJT5O","rap",0.884,0.657,6,-4.569,0,0.0977,0.00589,0,0.154,0.489,107.059,"audio_features","spotify:track:0N3W5peJUQtI4eyR6GJT5O","https://api.spotify.com/v1/tracks/0N3W5peJUQtI4eyR6GJT5O","https://api.spotify.com/v1/audio-analysis/0N3W5peJUQtI4eyR6GJT5O",234693,4,"rap",82
"19","0OWZFobGSIW9GrSlQ9C5pc",1,205453,FALSE,"https://api.spotify.com/v1/tracks/0OWZFobGSIW9GrSlQ9C5pc",FALSE,TRUE,"Marry Me",68,NA,5,"track","spotify:track:0OWZFobGSIW9GrSlQ9C5pc","album","https://api.spotify.com/v1/albums/4w5Jvreahp3yvLqc4vCr9I","4w5Jvreahp3yvLqc4vCr9I","Life Changes","2017-09-08","day",14,"album","spotify:album:4w5Jvreahp3yvLqc4vCr9I","https://open.spotify.com/album/4w5Jvreahp3yvLqc4vCr9I","USLXJ1707373","https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc","country",0.333,0.412,3,-8.633,1,0.029,0.0977,0,0.113,0.474,85.028,"audio_features","spotify:track:0OWZFobGSIW9GrSlQ9C5pc","https://api.spotify.com/v1/tracks/0OWZFobGSIW9GrSlQ9C5pc","https://api.spotify.com/v1/audio-analysis/0OWZFobGSIW9GrSlQ9C5pc",205453,4,"country",74
"20","0P2P1AxcRYhiZvoF5MyRmM",1,185855,TRUE,"https://api.spotify.com/v1/tracks/0P2P1AxcRYhiZvoF5MyRmM",FALSE,TRUE,"Rumors (feat. Lil Durk)",77,"https://p.scdn.co/mp3-preview/723a61996db975c401feb49155655a7112dd2514?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:0P2P1AxcRYhiZvoF5MyRmM","single","https://api.spotify.com/v1/albums/7x2jRqKRTESzM0A8vBOJIM","7x2jRqKRTESzM0A8vBOJIM","Rumors (feat. Lil Durk)","2022-01-25","day",1,"album","spotify:album:7x2jRqKRTESzM0A8vBOJIM","https://open.spotify.com/album/7x2jRqKRTESzM0A8vBOJIM","USAT22200226","https://open.spotify.com/track/0P2P1AxcRYhiZvoF5MyRmM","rap",0.688,0.842,2,-4.211,1,0.264,0.0499,0,0.241,0.416,159.897,"audio_features","spotify:track:0P2P1AxcRYhiZvoF5MyRmM","https://api.spotify.com/v1/tracks/0P2P1AxcRYhiZvoF5MyRmM","https://api.spotify.com/v1/audio-analysis/0P2P1AxcRYhiZvoF5MyRmM",185856,4,"rap",NA
"21","0PspNrE4MSjr1JeB4OW0jn",1,220573,FALSE,"https://api.spotify.com/v1/tracks/0PspNrE4MSjr1JeB4OW0jn",FALSE,TRUE,"She's Country",68,"https://p.scdn.co/mp3-preview/f334eab3a6e114f979f0eb0d7db397a012d23301?cid=2c522ebeb84f4aa189ec93288a41d97f",6,"track","spotify:track:0PspNrE4MSjr1JeB4OW0jn","album","https://api.spotify.com/v1/albums/7k9oif0MqtQ79j8swtZRMS","7k9oif0MqtQ79j8swtZRMS","Wide Open","2009-04-07","day",11,"album","spotify:album:7k9oif0MqtQ79j8swtZRMS","https://open.spotify.com/album/7k9oif0MqtQ79j8swtZRMS","US58E0800170","https://open.spotify.com/track/0PspNrE4MSjr1JeB4OW0jn","country",0.553,0.872,1,-2.832,0,0.0782,0.198,0,0.0659,0.638,172.138,"audio_features","spotify:track:0PspNrE4MSjr1JeB4OW0jn","https://api.spotify.com/v1/tracks/0PspNrE4MSjr1JeB4OW0jn","https://api.spotify.com/v1/audio-analysis/0PspNrE4MSjr1JeB4OW0jn",220573,4,"country",72
"22","0QULNNd9z5s35entfiiXoa",1,245625,FALSE,"https://api.spotify.com/v1/tracks/0QULNNd9z5s35entfiiXoa",FALSE,TRUE,"Drunk (And I Don't Wanna Go Home)",75,"https://p.scdn.co/mp3-preview/e8abd765de43ccea6dc30c7b7b0a391367825f87?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:0QULNNd9z5s35entfiiXoa","single","https://api.spotify.com/v1/albums/6F6ZYE96lTFgzWotepEDhZ","6F6ZYE96lTFgzWotepEDhZ","Drunk (And I Don't Wanna Go Home)","2021-02-26","day",1,"album","spotify:album:6F6ZYE96lTFgzWotepEDhZ","https://open.spotify.com/album/6F6ZYE96lTFgzWotepEDhZ","USRC12100003","https://open.spotify.com/track/0QULNNd9z5s35entfiiXoa","country",0.612,0.884,5,-4.4,1,0.0459,0.00516,0,0.0997,0.626,119.991,"audio_features","spotify:track:0QULNNd9z5s35entfiiXoa","https://api.spotify.com/v1/tracks/0QULNNd9z5s35entfiiXoa","https://api.spotify.com/v1/audio-analysis/0QULNNd9z5s35entfiiXoa",245626,4,"country",NA
"23","0u9NVrPqUINrHIFCuPOnYm",1,243709,FALSE,"https://api.spotify.com/v1/tracks/0u9NVrPqUINrHIFCuPOnYm",FALSE,TRUE,"November Air",65,"https://p.scdn.co/mp3-preview/26a982bedf550ca1511f5dd1c39548e35bad5d2d?cid=2c522ebeb84f4aa189ec93288a41d97f",3,"track","spotify:track:0u9NVrPqUINrHIFCuPOnYm","single","https://api.spotify.com/v1/albums/70KAbDjO08A8nfTLShbraZ","70KAbDjO08A8nfTLShbraZ","Quiet, Heavy Dreams","2020-11-27","day",6,"album","spotify:album:70KAbDjO08A8nfTLShbraZ","https://open.spotify.com/album/70KAbDjO08A8nfTLShbraZ","USWB12004711","https://open.spotify.com/track/0u9NVrPqUINrHIFCuPOnYm","country",0.429,0.197,3,-9.798,1,0.032,0.774,3.02e-06,0.146,0.197,128.49,"audio_features","spotify:track:0u9NVrPqUINrHIFCuPOnYm","https://api.spotify.com/v1/tracks/0u9NVrPqUINrHIFCuPOnYm","https://api.spotify.com/v1/audio-analysis/0u9NVrPqUINrHIFCuPOnYm",243709,4,"country",NA
"24","0uRrG2jRR5tuifsYIJHEao",1,202133,FALSE,"https://api.spotify.com/v1/tracks/0uRrG2jRR5tuifsYIJHEao",FALSE,TRUE,"Sand In My Boots",77,NA,1,"track","spotify:track:0uRrG2jRR5tuifsYIJHEao","album","https://api.spotify.com/v1/albums/6JlCkqkqobGirPsaleJpFr","6JlCkqkqobGirPsaleJpFr","Dangerous: The Double Album","2021-01-08","day",30,"album","spotify:album:6JlCkqkqobGirPsaleJpFr","https://open.spotify.com/album/6JlCkqkqobGirPsaleJpFr","USUG12004193","https://open.spotify.com/track/0uRrG2jRR5tuifsYIJHEao","country",0.403,0.537,3,-6.628,1,0.031,0.59,0,0.112,0.414,69.877,"audio_features","spotify:track:0uRrG2jRR5tuifsYIJHEao","https://api.spotify.com/v1/tracks/0uRrG2jRR5tuifsYIJHEao","https://api.spotify.com/v1/audio-analysis/0uRrG2jRR5tuifsYIJHEao",202133,4,"country",90
"25","0uxSUdBrJy9Un0EYoBowng",1,220586,TRUE,"https://api.spotify.com/v1/tracks/0uxSUdBrJy9Un0EYoBowng",FALSE,TRUE,"20 Min",82,"https://p.scdn.co/mp3-preview/952010a1ba3befbccd125fd658a7eff59d6d2f82?cid=2c522ebeb84f4aa189ec93288a41d97f",20,"track","spotify:track:0uxSUdBrJy9Un0EYoBowng","album","https://api.spotify.com/v1/albums/0zicd2mBV8HTzSubByj4vP","0zicd2mBV8HTzSubByj4vP","Luv Is Rage 2 (Deluxe)","2017-11-17","day",20,"album","spotify:album:0zicd2mBV8HTzSubByj4vP","https://open.spotify.com/album/0zicd2mBV8HTzSubByj4vP","USAT21704166","https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng","rap",0.773,0.75,8,-4.009,0,0.117,0.109,0,0.174,0.783,123.426,"audio_features","spotify:track:0uxSUdBrJy9Un0EYoBowng","https://api.spotify.com/v1/tracks/0uxSUdBrJy9Un0EYoBowng","https://api.spotify.com/v1/audio-analysis/0uxSUdBrJy9Un0EYoBowng",220587,4,"rap",81
"26","0VgkVdmE4gld66l8iyGjgx",1,204600,TRUE,"https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx",FALSE,TRUE,"Mask Off",78,"https://p.scdn.co/mp3-preview/fe96ee3344dca89baba111c8b32ad3db3fc70e64?cid=2c522ebeb84f4aa189ec93288a41d97f",7,"track","spotify:track:0VgkVdmE4gld66l8iyGjgx","album","https://api.spotify.com/v1/albums/17FBoXK1NU2rvJBbzdzw0r","17FBoXK1NU2rvJBbzdzw0r","FUTURE","2017-06-30","day",20,"album","spotify:album:17FBoXK1NU2rvJBbzdzw0r","https://open.spotify.com/album/17FBoXK1NU2rvJBbzdzw0r","USSM11701444","https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx","rap",0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,"audio_features","spotify:track:0VgkVdmE4gld66l8iyGjgx","https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx","https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx",204600,4,"rap",79
